"blueprint","item_name","category","tier","slot","resource","property","propertyName","rangeIndex","startQuality","endQuality","atStart","atEnd","mode"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_08","Inquisitor Core Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_08","Inquisitor Core Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_08","Inquisitor Core Purple","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_08","Inquisitor Core Purple","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_09","Inquisitor Core Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_09","Inquisitor Core Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_09","Inquisitor Core Violet","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_09","Inquisitor Core Violet","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_10","Inquisitor Core White","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_10","Inquisitor Core White","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_10","Inquisitor Core White","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_10","Inquisitor Core White","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_11","Inquisitor Core Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_11","Inquisitor Core Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_11","Inquisitor Core Grey","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_11","Inquisitor Core Grey","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_12","Inquisitor Core Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_12","Inquisitor Core Black","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_12","Inquisitor Core Black","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_12","Inquisitor Core Black","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_13","Inquisitor Core Dark Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_13","Inquisitor Core Dark Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_13","Inquisitor Core Dark Red","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_13","Inquisitor Core Dark Red","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_14","Inquisitor Core Sienna","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_14","Inquisitor Core Sienna","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_14","Inquisitor Core Sienna","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_14","Inquisitor Core Sienna","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_15","Inquisitor Core Tan","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_15","Inquisitor Core Tan","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_15","Inquisitor Core Tan","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_15","Inquisitor Core Tan","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_16","Inquisitor Core Dark Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_16","Inquisitor Core Dark Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_16","Inquisitor Core Dark Green","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_16","Inquisitor Core Dark Green","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_17","Inquisitor Core Aqua","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_17","Inquisitor Core Aqua","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_17","Inquisitor Core Aqua","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_17","Inquisitor Core Aqua","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_18","Inquisitor Core Twilight","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_18","Inquisitor Core Twilight","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_18","Inquisitor Core Twilight","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_18","Inquisitor Core Twilight","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_19","Inquisitor Core Imperial","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_19","Inquisitor Core Imperial","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_19","Inquisitor Core Imperial","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_19","Inquisitor Core Imperial","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_20","Inquisitor Core Olive","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_20","Inquisitor Core Olive","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_20","Inquisitor Core Olive","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_20","Inquisitor Core Olive","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_21","Inquisitor Core Olive","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_21","Inquisitor Core Olive","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_21","Inquisitor Core Olive","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_core_01_01_21","Inquisitor Core Olive","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_01","Inquisitor Legs Base","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_01","Inquisitor Legs Base","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_01","Inquisitor Legs Base","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_01","Inquisitor Legs Base","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_02","Inquisitor Legs Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_02","Inquisitor Legs Red","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_02","Inquisitor Legs Red","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_02","Inquisitor Legs Red","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_03","Inquisitor Legs Orange","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_03","Inquisitor Legs Orange","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_03","Inquisitor Legs Orange","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_03","Inquisitor Legs Orange","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_04","Inquisitor Legs Yellow","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_04","Inquisitor Legs Yellow","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_04","Inquisitor Legs Yellow","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_04","Inquisitor Legs Yellow","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_05","Inquisitor Legs Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_05","Inquisitor Legs Green","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_05","Inquisitor Legs Green","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_05","Inquisitor Legs Green","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_06","Inquisitor Legs Seagreen","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_06","Inquisitor Legs Seagreen","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_06","Inquisitor Legs Seagreen","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_06","Inquisitor Legs Seagreen","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_07","Inquisitor Legs Blue","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_07","Inquisitor Legs Blue","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_07","Inquisitor Legs Blue","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_07","Inquisitor Legs Blue","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_08","Inquisitor Legs Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_08","Inquisitor Legs Purple","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_08","Inquisitor Legs Purple","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_08","Inquisitor Legs Purple","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_09","Inquisitor Legs Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_09","Inquisitor Legs Violet","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_09","Inquisitor Legs Violet","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_09","Inquisitor Legs Violet","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_10","Inquisitor Legs White","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_10","Inquisitor Legs White","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_10","Inquisitor Legs White","FPSArmours","0","Protective Sheathing","Tungsten","GPP_Armor_DamageMitigation","Damage Mitigation","0","0","1000","0.9","1.1","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_10","Inquisitor Legs White","FPSArmours","0","Sheathing Coating","Laranite","GPP_Armor_DamageMitigation","Damage Mitigation","0",,,"0","0","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_11","Inquisitor Legs Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMax","Max Temp","0","0","1000","0.8","1.2","multiplier"
"BP_CRAFT_outlaw_legacy_armor_medium_legs_01_01_11","Inquisitor Legs Grey","FPSArmours","0","Insulative Liner","Aslarite","GPP_Armor_TemperatureMin","Min Temp","0","0","1000","0.8","1.2","multiplier"
